age,education_num,hours_per_week,capital_gain,capital_loss,occupation,marital_status,gender,race,income
41,8,67,0,0,3,1,1,4,0
41,8,49,0,0,4,6,1,4,0
71,7,51,0,0,1,2,1,2,0
45,12,35,0,0,4,0,1,4,1
53,10,48,0,0,11,0,1,4,0
54,13,42,0,0,8,1,1,4,0
47,9,61,0,2500,0,0,1,4,1
58,15,56,0,0,4,0,0,4,1
47,12,45,1000,0,4,1,1,4,1
41,8,45,0,0,7,6,0,0,0
50,9,33,0,0,8,4,1,4,0
73,14,40,0,0,0,1,1,2,1
45,9,49,0,0,0,4,1,0,1
49,16,51,0,0,3,0,1,4,1
46,13,38,0,0,7,1,1,4,0
52,10,49,0,0,1,4,0,4,0
50,11,55,0,0,6,6,0,4,0
42,13,62,0,0,1,6,1,4,1
59,15,63,0,0,2,0,0,4,1
47,11,19,0,0,12,4,1,4,0
50,10,25,0,0,0,0,1,4,0
43,9,37,0,0,5,4,1,4,0
64,10,25,0,0,0,0,1,4,1
54,10,41,0,0,9,0,1,4,1
41,10,55,0,0,3,0,1,4,1
28,10,48,0,0,13,0,1,4,0
39,10,34,0,0,12,0,0,2,0
49,7,32,0,0,10,0,1,4,1
40,6,29,0,0,3,0,1,4,0
49,14,29,0,0,0,4,1,4,1
36,10,34,0,0,7,1,1,0,0
57,8,54,0,0,3,1,0,4,0
53,10,43,15000,0,0,4,1,4,0
41,12,40,0,0,1,0,1,4,1
58,12,27,25000,0,0,6,0,3,0
74,11,51,0,0,7,1,0,4,0
41,14,43,7000,0,10,0,0,4,1
46,7,29,0,0,1,0,1,4,1
57,9,46,0,0,8,0,1,4,1
41,8,38,0,0,6,0,1,4,0
66,7,42,0,0,10,0,1,4,0
67,13,23,0,0,7,6,1,4,0
36,12,46,0,0,0,0,1,4,1
46,11,46,0,0,11,6,0,4,0
86,12,50,0,0,7,6,0,4,0
44,9,29,0,0,5,4,1,4,0
47,5,42,0,0,6,0,1,4,0
41,9,44,0,0,0,4,0,4,0
53,3,49,0,0,10,6,0,4,0
44,11,21,0,0,11,0,0,4,0
54,10,39,0,0,5,0,1,4,0
45,7,43,0,0,0,6,1,4,0
28,6,43,0,0,2,1,1,4,0
31,8,14,0,0,7,0,1,4,0
65,12,31,0,0,6,0,1,4,0
74,6,36,0,0,9,6,1,4,0
43,11,35,0,0,3,6,0,4,0
71,10,39,0,0,13,1,1,4,0
40,10,24,0,0,11,0,0,2,0
33,10,30,0,0,2,2,1,4,1
47,7,27,0,0,5,4,1,4,0
62,10,45,0,0,2,3,0,4,1
66,9,31,15000,0,0,0,1,3,1
39,11,60,0,0,8,1,0,4,0
53,8,12,0,0,2,2,0,4,0
71,8,40,0,0,1,4,1,4,0
51,11,45,0,0,1,0,1,4,1
41,8,27,0,0,5,0,1,4,1
29,12,50,0,0,1,0,1,4,1
74,8,22,0,0,0,6,0,4,1
68,9,48,0,0,12,4,0,4,0
42,10,30,0,0,0,0,1,4,1
90,13,46,0,0,0,0,1,0,1
50,9,36,0,0,7,1,1,4,0
62,13,19,0,0,13,6,1,4,1
50,8,50,0,0,6,0,1,4,0
31,4,56,0,0,10,1,1,4,0
78,4,45,0,0,3,0,1,4,0
71,9,50,0,0,8,0,1,2,1
51,6,52,0,0,7,6,1,4,0
25,3,35,0,0,10,0,0,2,0
59,10,38,0,0,2,0,1,4,1
30,13,31,7000,0,0,0,0,4,1
41,9,49,0,0,9,0,1,4,1
49,10,41,0,0,3,0,1,4,1
79,12,44,15000,0,1,6,1,4,0
63,8,31,0,0,2,0,0,4,0
41,13,43,0,0,1,0,0,4,0
69,8,33,0,0,0,0,1,4,0
32,10,27,0,0,13,0,0,4,0
47,9,29,0,0,4,6,1,4,0
48,10,27,0,0,0,5,0,4,0
55,15,52,0,0,0,4,1,4,1
32,8,28,0,0,13,0,0,4,0
42,6,47,0,0,5,4,1,4,0
65,15,32,0,0,6,0,1,4,0
85,10,17,0,0,4,0,1,4,0
46,9,47,0,0,2,6,0,4,0
39,7,40,0,0,2,4,1,4,0
43,11,54,0,0,4,0,1,4,0
45,14,59,0,0,2,0,0,4,1
37,6,44,0,0,0,1,1,4,0
61,6,26,25000,0,7,0,1,0,0
60,9,40,0,0,2,0,0,4,0
57,6,44,0,0,3,0,1,4,0
53,9,35,0,0,10,0,1,4,1
66,10,15,0,0,0,4,0,4,0
61,8,56,0,0,11,0,1,4,0
89,3,40,0,0,8,6,1,4,0
57,11,28,0,0,5,6,1,4,1
53,15,39,0,0,6,0,1,4,0
47,9,48,0,500,6,4,1,4,0
54,12,49,0,0,6,3,0,4,0
36,9,42,0,0,3,0,0,4,0
45,10,36,0,0,8,6,1,4,0
47,12,23,0,0,6,5,1,4,0
41,10,44,0,0,6,0,0,4,0
34,15,39,0,0,11,6,1,2,0
45,11,66,0,0,4,1,1,4,1
42,5,34,0,0,13,0,1,4,0
44,12,29,0,0,0,0,0,2,1
52,7,42,0,0,13,4,0,4,0
90,11,42,0,0,0,6,1,4,1
50,13,46,0,0,1,6,1,4,0
35,8,28,0,0,1,6,0,4,0
52,14,25,0,0,8,0,1,4,1
47,11,21,0,0,5,0,0,0,0
42,7,34,0,0,0,4,0,4,0
38,10,46,0,0,12,0,0,4,0
68,12,25,0,0,13,0,0,0,1
49,8,51,0,0,1,0,1,4,0
53,7,42,0,0,0,0,1,4,0
47,6,73,0,0,6,1,0,4,0
76,9,52,0,0,3,1,1,4,0
51,11,45,0,0,3,0,1,4,1
50,10,37,0,0,4,4,0,4,0
69,10,40,0,0,9,1,1,4,0
64,9,46,0,0,5,1,1,4,0
47,8,38,0,0,1,1,1,4,0
45,11,36,0,0,0,6,1,4,0
68,12,42,0,0,6,6,0,3,0
45,8,42,0,0,1,6,0,4,0
50,11,44,0,0,9,4,1,4,1
45,9,20,0,0,1,0,1,4,0
39,8,53,99999,0,10,0,0,4,0
83,14,51,0,0,9,0,0,4,1
45,10,23,0,0,9,0,1,4,1
83,12,31,0,0,6,0,1,4,1
48,11,34,0,0,0,0,0,0,0
55,8,45,0,0,3,4,1,4,0
71,10,56,0,0,1,6,1,4,0
34,14,41,0,0,2,1,1,4,1
64,10,27,0,0,3,0,1,4,0
52,7,35,0,0,0,6,0,4,0
49,10,33,0,0,9,0,1,0,0
48,13,33,0,2000,3,0,1,4,1
47,12,40,0,0,3,4,1,4,0
63,8,49,0,0,5,1,1,4,0
33,13,42,0,0,9,6,1,0,0
38,13,29,0,0,2,0,0,4,0
53,12,59,0,0,5,0,0,4,1
52,7,52,0,0,7,0,0,4,0
68,5,58,0,0,7,4,0,4,0
50,16,35,0,0,10,4,1,4,0
33,10,20,0,0,8,6,1,0,0
32,8,24,0,0,0,0,1,4,0
45,9,34,0,0,3,1,1,4,0
71,11,37,0,0,1,0,1,0,1
56,6,41,0,0,2,0,0,4,1
73,11,37,0,0,3,0,1,4,1
52,11,29,0,0,0,0,1,4,1
39,10,56,0,0,2,0,0,4,0
52,12,55,0,0,8,4,1,4,0
81,9,39,0,0,3,0,1,4,0
43,12,41,0,0,11,0,1,4,1
46,6,56,0,0,1,0,1,4,0
90,9,62,0,2000,1,2,1,4,0
50,11,40,0,2000,12,0,0,4,1
43,8,25,0,0,7,0,1,4,0
67,11,45,0,0,1,0,1,4,1
37,6,15,0,0,0,6,1,4,0
42,8,49,0,0,7,6,1,4,1
61,6,47,0,0,0,0,1,0,0
41,12,45,0,0,4,6,1,4,0
65,8,24,0,0,6,1,1,4,0
44,10,67,0,0,8,2,1,4,0
65,8,27,0,0,9,1,1,0,0
71,14,54,0,0,2,0,1,4,1
48,13,28,0,0,3,0,1,4,0
57,11,40,0,0,3,0,0,4,0
41,15,30,15000,0,7,4,1,0,0
70,10,47,0,0,3,1,1,1,0
69,8,52,0,0,12,6,1,4,0
61,13,45,0,0,0,0,0,4,1
68,6,34,0,0,10,0,1,4,0
69,10,58,0,0,4,0,1,4,0
49,11,17,0,0,1,1,1,1,0
33,11,51,0,0,2,1,1,4,0
27,13,22,0,0,0,0,1,4,1
39,15,53,0,0,0,0,0,4,1
58,8,52,0,0,10,6,1,4,0
55,11,35,0,0,1,0,0,4,0
77,11,39,0,0,5,2,0,4,0
63,12,32,0,0,6,0,0,4,0
51,11,33,0,0,8,4,1,4,1
68,8,44,2000,0,10,6,0,4,0
80,9,54,0,0,7,1,0,0,0
37,6,49,0,0,0,6,0,0,0
52,8,51,0,0,4,5,1,4,0
54,7,58,5000,0,11,6,1,0,0
54,9,47,0,0,0,1,1,4,0
90,13,53,0,0,10,0,1,4,1
82,9,33,0,0,5,4,0,4,0
90,14,44,0,0,7,6,0,4,1
37,5,41,0,0,3,0,0,4,0
47,9,35,0,0,3,6,1,4,0
46,10,34,0,0,13,6,1,4,0
77,13,54,0,0,5,0,0,4,1
63,12,53,0,0,2,6,1,4,1
71,13,60,0,2000,6,1,1,4,0
48,10,33,0,0,5,0,0,4,0
42,10,32,0,0,2,4,0,4,0
40,14,32,0,0,5,2,1,4,0
69,10,52,0,0,3,0,0,4,1
45,10,46,0,0,5,6,1,4,0
31,8,43,99999,0,6,0,1,4,0
42,12,7,25000,0,6,0,1,4,0
56,9,16,0,0,4,0,1,3,0
87,11,42,0,0,1,1,0,4,0
59,10,56,0,0,10,0,0,4,1
43,12,52,0,0,0,0,0,4,1
44,9,35,0,0,1,1,0,4,0
51,9,50,0,0,4,0,1,4,1
80,11,54,0,0,0,1,1,0,1
68,12,42,0,0,9,0,0,4,1
67,11,49,0,0,5,4,1,4,1
36,11,47,0,0,5,0,0,4,1
34,11,69,0,0,12,1,0,4,0
51,10,38,0,0,0,0,1,3,0
70,14,30,0,0,3,0,0,4,1
74,9,15,0,0,8,1,0,4,0
34,11,18,0,0,4,0,0,4,0
32,11,38,0,0,2,0,1,4,0
42,6,34,0,0,9,2,1,4,0
62,9,61,0,0,8,0,0,0,0
59,14,32,0,0,13,0,1,4,1
40,11,39,0,0,8,6,0,2,0
42,15,12,10000,0,6,0,1,4,0
31,9,1,0,0,8,4,1,4,0
45,11,47,0,0,6,2,1,4,0
46,12,71,0,0,0,0,1,4,1
39,9,48,0,0,2,4,1,4,0
54,9,47,0,0,12,1,1,4,0
61,7,34,0,0,5,6,1,0,0
88,9,38,0,0,5,6,1,2,0
54,11,27,7000,0,11,1,1,4,0
58,15,24,0,0,13,2,0,4,0
44,12,34,0,0,8,1,0,4,0
43,7,49,0,0,10,0,0,4,0
46,11,42,0,0,9,6,1,4,0
49,8,34,0,0,8,1,1,4,0
51,7,34,0,0,4,0,0,4,0
68,13,28,0,0,1,1,1,4,0
42,10,34,0,0,13,4,1,4,0
45,9,31,7000,0,8,2,1,4,0
58,13,39,0,0,6,0,0,0,0
39,8,48,0,0,3,6,1,4,0
57,8,56,0,0,5,0,1,4,0
60,14,54,0,0,4,0,0,0,1
37,12,42,0,0,1,0,1,4,0
34,11,37,0,0,6,6,1,4,0
37,13,19,0,0,4,0,1,4,1
62,10,59,0,0,0,4,1,4,0
52,7,50,0,0,0,0,1,4,0
52,10,43,0,0,1,1,1,4,0
66,7,41,0,0,13,6,0,4,0
57,11,41,0,0,0,2,1,4,1
63,15,23,0,0,6,6,1,4,1
35,10,32,0,500,7,6,1,4,0
68,10,42,0,0,11,0,1,4,1
45,11,41,0,0,4,4,0,4,0
74,12,40,0,0,6,0,0,4,1
37,14,27,0,0,5,5,1,0,0
43,12,50,0,0,0,0,0,4,0
74,16,33,0,0,0,2,0,4,1
69,9,34,0,0,1,0,1,0,0
59,10,16,0,0,9,4,1,4,0
68,9,41,0,0,8,4,1,4,0
32,12,50,0,0,2,2,0,4,0
44,16,48,7000,0,4,0,0,4,1
57,9,61,0,0,5,0,1,2,1
69,11,35,0,0,8,4,1,0,0
55,9,37,0,0,5,0,1,4,1
60,8,37,0,0,1,1,1,4,0
43,10,12,10000,0,1,0,1,4,0
76,11,41,0,0,9,0,0,4,0
71,7,40,0,0,1,0,1,4,1
41,12,60,0,0,2,5,0,4,0
85,10,35,0,0,0,0,0,4,0
55,12,45,0,0,4,0,1,4,1
47,14,58,0,0,11,4,0,4,0
38,10,25,0,0,2,0,1,4,0
27,14,66,0,0,2,6,0,4,0
60,11,40,0,0,7,0,1,0,0
57,10,50,0,0,9,0,1,4,0
53,8,61,0,0,5,1,1,2,0
71,8,51,0,0,0,0,1,4,0
90,11,57,0,0,12,0,1,4,0
51,10,55,0,0,10,4,1,4,0
65,7,49,0,0,1,1,1,4,1
62,7,40,0,0,1,4,1,4,0
34,8,30,0,0,9,0,1,4,0
29,10,44,0,0,12,1,1,4,0
51,6,44,0,0,9,1,1,4,0
52,9,32,0,0,2,0,0,4,0
41,10,25,0,0,3,4,1,4,0
63,6,30,0,0,0,0,1,4,0
50,11,69,0,0,8,6,1,4,0
65,11,34,0,0,6,0,0,4,0
47,9,27,0,0,1,0,1,4,0
43,7,38,0,0,2,6,0,4,0
46,10,31,0,0,9,4,1,0,0
49,10,27,0,0,2,0,1,4,0
69,10,57,10000,0,9,1,1,4,0
56,14,41,0,0,2,0,1,4,1
35,8,22,0,0,3,6,0,4,0
54,9,24,0,2000,1,6,1,4,0
75,9,29,0,0,2,1,0,0,0
52,8,46,1000,0,0,6,1,4,0
37,7,38,0,0,3,0,1,4,0
48,10,57,0,0,1,4,0,4,0
54,10,30,0,0,6,6,1,4,0
38,10,33,0,0,10,6,1,4,0
47,4,51,0,0,4,0,0,4,0
59,11,32,0,0,13,0,1,4,1
35,13,35,0,0,13,0,1,4,1
52,13,27,0,0,11,0,0,4,0
54,8,28,0,0,1,1,0,4,0
61,9,58,0,0,4,0,1,0,0
51,8,39,99999,0,1,1,1,4,0
40,5,33,0,0,2,0,0,4,0
66,11,10,0,0,7,6,0,2,0
66,13,46,0,0,5,0,1,0,0
59,13,47,0,0,2,4,1,4,0
56,11,35,0,0,0,1,0,4,1
50,12,52,0,0,8,0,1,4,1
33,13,23,0,0,7,0,1,0,0
51,11,52,0,0,7,6,1,4,1
83,10,30,0,0,0,5,1,4,1
23,8,44,0,500,2,0,1,4,0
64,9,38,2000,0,4,0,0,4,0
49,12,44,0,0,6,4,0,4,0
67,11,41,0,0,10,3,1,4,1
36,13,39,0,0,0,0,1,4,0
66,9,47,0,0,5,4,1,4,0
68,6,56,99999,0,8,0,0,0,0
59,11,50,25000,0,5,1,1,4,0
46,13,46,10000,0,0,1,1,0,0
51,13,41,0,0,3,6,1,4,0
79,14,7,0,0,9,6,1,4,0
49,12,33,0,0,0,2,0,4,0
46,7,41,0,0,11,0,1,4,0
52,8,41,0,0,4,1,1,4,0
37,6,36,0,0,3,0,1,4,0
45,12,13,0,0,8,0,0,4,1
31,7,63,0,0,6,6,1,4,0
58,8,47,0,0,0,4,0,4,0
66,7,19,0,0,10,1,0,4,0
40,7,20,0,0,4,0,0,4,0
45,10,37,0,0,12,1,0,4,0
80,11,45,0,0,1,6,1,4,0
45,9,53,0,0,3,2,1,4,0
75,10,41,0,0,8,0,1,4,1
37,11,59,0,0,6,0,0,4,0
56,12,34,0,0,3,1,0,4,0
55,14,45,0,0,1,6,1,2,1
55,10,18,0,0,9,1,0,4,0
50,10,50,0,0,1,0,0,4,0
38,7,53,0,0,8,1,0,4,0
43,11,39,0,0,4,4,1,4,0
50,6,42,0,0,8,6,1,0,0
52,14,29,0,0,4,1,1,0,0
53,15,46,0,0,1,0,1,4,1
59,7,58,0,0,1,0,1,4,0
46,9,25,1000,0,8,1,1,4,0
42,10,27,0,0,6,4,0,4,0
39,8,46,0,0,1,0,1,4,1
84,12,24,0,0,3,1,0,4,0
61,5,47,0,0,3,1,1,4,0
51,8,31,0,0,3,4,0,0,0
39,5,30,15000,0,3,0,1,4,0
34,14,59,0,0,0,0,1,4,1
46,12,47,0,0,0,0,1,4,1
50,9,49,0,0,5,6,1,4,0
33,7,59,0,0,8,1,1,4,0
66,13,34,0,0,3,6,1,4,0
46,9,29,0,0,3,1,0,4,0
90,11,52,0,0,5,6,1,4,0
63,10,50,0,0,9,0,0,4,0
30,10,29,0,0,3,0,1,4,1
32,9,32,2000,0,2,0,1,4,0
40,13,33,7000,0,5,0,1,4,1
69,11,68,0,0,0,0,1,4,1
46,10,45,99999,0,10,0,0,4,1
73,5,28,0,0,6,1,1,4,0
44,11,17,0,0,1,0,1,4,1
49,11,46,0,1500,2,0,1,4,1
41,13,39,0,2000,8,4,1,4,0
62,9,56,0,0,2,0,1,0,0
40,16,49,0,0,9,4,1,4,0
66,6,13,0,0,2,0,1,4,0
56,5,63,5000,0,2,4,1,4,0
56,13,36,0,0,1,3,1,4,0
83,12,26,0,0,2,0,1,4,1
38,7,48,0,0,3,0,0,4,0
44,10,28,0,0,4,6,1,4,0
46,7,23,0,0,8,0,1,4,0
35,7,32,1000,0,4,0,0,4,0
37,6,51,0,0,6,0,1,4,0
37,6,30,0,0,8,4,1,4,0
44,10,28,0,0,0,6,0,4,0
42,14,61,0,0,3,0,1,4,1
56,10,61,0,0,8,0,1,4,1
35,11,46,0,0,9,6,1,4,0
35,9,37,0,0,5,0,1,0,0
35,14,26,0,2000,0,0,0,4,1
62,9,42,0,0,1,6,0,4,0
49,8,35,0,0,0,0,1,2,0
62,14,36,0,0,2,6,0,4,0
37,9,55,7000,0,0,6,0,4,0
62,11,26,0,500,3,6,1,4,0
90,14,39,0,0,5,0,1,4,1
77,6,46,0,0,0,6,1,4,1
82,10,42,0,0,6,4,0,4,0
54,13,27,0,0,1,1,0,0,0
36,9,38,0,0,10,6,1,4,0
31,8,22,0,0,4,1,1,4,0
64,13,57,0,0,1,5,1,4,1
55,11,48,0,0,3,0,1,4,1
67,9,35,0,0,0,5,1,4,0
43,13,24,0,0,5,0,1,0,0
68,6,45,0,0,8,0,0,4,0
46,10,53,0,0,0,1,1,4,1
60,9,16,5000,0,9,0,1,0,0
76,8,59,0,0,3,0,1,4,0
46,12,33,0,0,1,4,1,4,0
52,14,40,0,0,10,6,0,4,0
46,11,40,2000,0,3,4,1,4,0
60,11,42,0,0,3,1,0,4,0
59,10,42,0,0,7,1,1,4,0
35,9,42,0,0,12,0,1,4,0
72,6,29,0,0,6,6,0,4,0
34,8,27,0,0,6,0,1,4,0
77,8,49,0,0,10,0,0,4,0
62,7,53,0,0,4,0,1,4,1
43,13,27,0,0,7,1,1,4,1
47,9,48,0,0,3,0,1,4,0
67,12,29,0,0,7,0,1,4,1
47,10,52,0,0,11,6,1,4,0
63,7,39,0,0,2,4,0,4,0
77,14,59,0,0,5,0,0,4,1
75,12,37,0,0,5,0,1,4,1
49,10,68,0,0,9,0,1,4,1
59,12,32,0,0,1,0,1,4,1
47,14,26,0,0,0,0,0,4,1
70,8,40,0,0,11,1,0,4,0
35,7,30,0,0,4,6,1,4,0
32,10,27,0,1000,1,0,0,0,0
65,8,27,15000,0,3,0,1,4,0
32,13,49,0,2500,1,1,1,2,0
41,12,56,0,0,10,0,1,4,0
44,9,42,0,0,0,2,0,4,0
62,12,49,15000,0,2,4,1,4,0
52,6,51,0,0,1,6,0,4,0
41,11,27,0,0,7,0,0,4,0
26,11,23,15000,0,11,3,1,4,0
45,7,44,0,0,12,1,0,0,0
49,7,36,0,0,3,0,0,4,0
87,11,44,0,0,6,6,0,4,0
28,8,49,0,0,4,0,1,4,0
58,10,31,0,0,10,6,1,4,0
52,11,47,0,0,5,0,1,4,0
53,13,41,0,0,0,4,1,4,0
31,14,38,0,0,5,4,1,4,1
64,12,25,0,0,11,4,0,4,0
56,8,36,0,0,0,0,0,2,0
38,9,20,0,0,0,0,1,4,0
26,12,30,0,0,11,6,0,4,0
61,6,38,0,0,7,1,1,4,0
43,10,24,0,0,8,6,0,4,0
57,13,52,0,0,3,0,1,4,1
68,6,47,0,0,4,6,1,4,0
89,11,29,0,0,6,0,1,1,0
83,9,51,0,0,7,6,1,4,0
90,9,47,0,0,8,0,1,4,0
73,7,58,0,0,1,0,0,0,0
39,10,30,0,0,0,0,0,4,0
42,7,45,0,0,9,0,1,4,0
25,9,27,0,0,8,4,0,0,0
63,8,9,0,0,7,6,0,4,0
48,8,35,0,0,3,1,1,4,0
57,8,37,0,0,5,0,0,4,0
50,6,32,0,0,11,6,1,0,0
45,8,43,99999,0,13,1,1,4,0
36,6,43,0,0,4,3,1,4,0
43,8,13,0,0,8,0,1,4,0
44,11,41,0,0,3,0,1,4,0
41,8,54,15000,0,5,6,0,2,0
56,9,45,0,0,1,0,0,4,1
69,12,49,0,1500,8,6,1,0,0
47,11,53,0,0,0,4,1,0,0
60,8,22,0,0,0,1,0,4,0
65,10,44,0,0,8,0,1,4,1
55,5,24,15000,0,0,0,1,4,0
66,6,38,0,0,9,1,0,4,0
42,11,30,0,0,10,4,1,4,0
60,11,21,99999,2500,4,4,0,4,0
56,9,57,0,0,0,1,1,4,1
74,11,44,15000,0,2,0,1,4,1
60,10,42,0,0,2,4,0,4,0
32,8,48,0,0,11,6,0,4,0
42,12,33,0,0,7,4,0,4,0
67,13,19,5000,0,0,0,0,4,1
28,9,46,10000,0,7,6,1,4,0
76,11,20,0,0,6,4,1,0,0
67,7,38,7000,0,2,1,0,4,0
54,4,30,0,0,4,4,1,4,0
53,11,40,0,0,1,0,1,4,1
70,6,35,0,0,9,1,0,4,0
40,12,34,0,0,3,6,1,4,1
59,8,44,0,0,8,2,1,4,0
40,10,29,0,0,5,0,0,4,1
58,8,31,0,0,8,1,1,4,0
55,9,24,0,0,0,0,1,4,0
59,7,3,0,0,6,0,0,4,0
58,10,34,0,0,0,2,1,4,0
46,12,47,0,0,2,6,1,4,0
50,8,39,0,0,8,0,0,4,0
42,7,61,0,0,3,2,1,4,0
55,13,42,0,0,9,0,0,4,1
41,12,37,7000,0,2,6,1,4,0
70,10,47,0,0,7,5,0,0,0
51,9,41,0,0,1,0,1,4,1
83,5,40,0,0,3,4,1,4,0
52,7,41,0,0,1,0,1,4,0
34,14,68,0,0,2,0,0,4,1
71,8,46,0,0,7,0,1,4,0
71,7,43,0,0,8,0,0,4,1
46,12,61,0,0,3,4,1,4,1
51,5,45,0,0,0,6,0,4,0
42,10,34,0,0,1,4,1,4,0
75,14,28,0,0,9,2,0,4,0
60,9,30,0,0,3,6,1,4,0
42,10,49,0,0,0,1,1,4,1
36,8,55,0,0,5,4,1,2,0
54,7,47,0,0,11,1,1,0,0
45,9,37,0,0,8,1,1,4,0
30,11,43,25000,0,6,1,1,4,0
37,11,35,0,0,7,5,1,4,0
61,12,43,0,0,6,5,1,4,0
36,13,36,0,0,3,0,1,2,1
80,6,47,0,0,7,1,1,2,0
42,12,35,0,0,2,2,1,4,0
50,12,38,0,0,0,3,0,4,0
47,7,46,0,0,8,0,1,4,0
55,10,44,0,0,1,0,1,4,1
55,10,47,0,0,5,4,1,0,0
40,10,54,2000,0,7,0,1,4,1
57,8,29,0,0,11,1,1,4,0
47,10,27,0,0,1,6,1,4,0
42,9,42,1000,0,4,0,1,4,0
61,14,48,0,0,8,1,0,4,0
50,7,25,0,0,11,6,0,0,0
75,7,38,0,0,3,5,1,0,0
39,10,45,0,0,3,0,1,4,0
28,9,40,0,0,1,0,1,4,1
57,7,32,0,0,4,0,0,4,1
39,12,26,0,0,8,6,0,4,0
38,9,35,0,0,0,0,1,4,0
38,9,38,0,2500,4,0,1,4,0
71,5,47,0,0,8,6,0,4,0
90,12,28,0,2000,4,0,1,0,0
60,10,37,0,0,1,4,0,4,0
38,14,19,0,0,1,6,0,1,0
38,12,44,0,0,7,2,0,4,0
89,9,45,25000,0,9,6,1,4,0
44,10,46,0,0,2,0,1,3,0
82,9,47,0,0,6,1,0,4,0
66,9,63,0,0,6,0,0,4,0
74,15,25,99999,0,7,0,1,4,1
77,6,45,0,0,3,0,1,4,1
52,9,36,0,0,12,0,0,0,0
51,7,34,0,0,10,4,1,4,0
49,5,46,0,0,0,6,0,4,0
54,10,31,0,0,1,0,0,0,0
81,9,54,25000,0,7,1,1,4,0
72,10,30,0,2500,3,0,1,0,0
50,14,46,0,0,9,0,1,0,1
53,7,45,0,0,6,0,1,4,1
39,16,51,0,0,6,6,1,2,0
74,8,47,25000,0,0,6,1,4,0
46,7,36,0,0,2,0,0,4,0
47,9,58,0,0,9,1,0,4,0
46,12,46,0,0,4,1,1,4,0
68,9,40,0,0,0,0,1,4,0
58,9,43,0,0,2,6,0,1,0
35,12,48,0,0,3,4,1,4,0
50,13,34,0,0,9,0,1,4,1
38,13,33,0,0,2,1,1,0,0
89,16,32,0,0,4,0,0,4,1
28,11,52,0,0,6,4,1,0,0
35,13,38,0,0,4,0,0,4,0
37,8,51,0,0,5,0,1,4,1
73,9,35,0,0,6,0,0,4,0
42,11,28,0,0,5,0,1,4,1
36,8,59,0,0,8,0,1,4,0
52,11,28,0,0,12,4,0,4,0
41,8,26,0,0,2,4,0,4,0
43,13,35,0,0,7,0,0,0,0
32,11,24,25000,0,1,0,1,4,0
48,8,30,0,0,1,1,1,4,0
61,16,54,0,0,9,6,0,4,1
65,6,34,0,0,6,2,1,4,0
50,9,27,0,0,10,1,1,4,0
53,12,47,0,0,5,1,0,4,0
50,8,38,0,0,7,1,1,4,0
53,6,52,0,0,8,0,1,0,0
72,7,44,0,0,3,0,1,0,0
77,12,33,25000,0,5,6,0,4,0
33,11,25,0,0,6,6,0,4,0
58,11,50,99999,0,7,4,0,4,0
67,11,33,0,0,6,0,1,4,0
47,12,51,0,0,4,6,1,4,0
60,6,35,0,0,1,0,0,4,0
59,15,15,0,0,9,6,1,4,0
50,7,30,7000,0,3,2,0,4,0
57,9,65,0,0,10,4,1,4,0
45,12,30,0,0,0,4,0,4,0
41,9,35,0,0,0,0,1,4,1
48,10,33,0,0,3,4,1,4,0
49,6,37,0,0,1,0,1,4,0
47,7,26,0,0,11,1,1,4,0
35,6,38,0,0,5,6,0,4,0
50,10,25,0,0,0,6,1,4,1
53,11,14,0,0,2,6,1,4,0
71,11,54,0,0,7,6,1,4,1
63,10,21,0,2500,9,6,0,0,0
64,12,36,0,0,2,4,0,0,0
40,13,47,0,0,12,1,1,4,0
63,3,47,0,0,3,6,1,4,0
55,14,35,0,0,5,0,1,4,1
58,10,25,0,0,0,0,1,4,0
38,13,46,0,0,8,4,1,4,0
22,6,41,0,0,9,0,0,4,1
64,9,70,0,0,8,1,1,4,0
56,9,59,0,0,7,0,1,4,1
46,10,56,0,0,0,4,1,4,1
47,10,35,0,0,3,0,1,0,1
51,6,15,0,0,5,4,1,4,0
52,10,48,0,0,1,0,0,4,0
34,5,38,0,0,11,0,1,4,0
47,11,34,0,0,11,0,0,4,0
52,9,39,0,0,9,0,1,4,0
60,9,29,0,0,9,4,1,4,1
46,9,38,0,0,0,0,0,4,0
38,4,37,0,1000,8,4,1,4,0
57,6,25,0,0,0,0,1,4,0
34,13,47,0,0,4,0,1,4,1
63,13,40,0,0,1,1,0,4,1
73,13,39,0,0,2,0,1,4,1
46,14,37,0,0,8,0,1,4,1
60,5,30,0,0,3,4,1,4,0
51,5,65,0,0,4,2,1,4,0
39,12,60,25000,0,0,6,1,2,0
71,10,16,0,0,10,1,1,4,0
25,13,48,0,0,1,6,1,4,1
34,9,39,0,0,1,1,1,4,0
53,6,59,0,0,2,1,1,4,0
65,15,47,0,0,0,0,0,4,1
70,9,36,0,0,3,1,1,4,0
70,9,59,0,0,1,0,0,4,1
40,12,31,0,0,7,0,1,4,0
52,9,51,99999,0,2,0,0,4,1
56,11,30,0,0,2,0,1,4,1
43,8,43,0,0,1,1,1,4,0
86,12,47,0,0,2,0,1,4,1
57,9,56,0,0,1,4,1,4,0
45,14,28,0,0,5,2,1,4,1
33,13,38,0,500,8,4,1,4,0
34,11,55,0,0,3,4,1,4,0
84,12,39,0,0,4,0,0,4,1
52,12,19,0,0,5,6,1,4,0
30,8,26,0,0,8,0,1,4,0
40,8,43,0,0,8,0,0,4,0
